,ID,SalePrice,BuildingClass,ZoningClass,LotFrontageFt,LotAreaSqFt,StreetType,AlleyAccess,LotShape,LandContour,UtilityAccess,LotConfiguration,LandSlopeType,NeighborhoodName,ConditionPrimary,ConditionSecondary,BuildingType,HouseStyle,OverallQuality,OverallCondition,YearBuilt,YearRemodeled,RoofStyle,RoofMaterial,ExteriorCovering1,ExteriorCovering2,MasonryType,MasonryArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementQuality,BasementCondition,BasementExposure,BasementFinishType1,BasementFinishedArea1,BasementFinishType2,BasementFinishedArea2,BasementUnfinishedSF,TotalBasementSF,HeatingType,HeatingQuality,CentralAirConditioning,ElectricalSystem,FirstFloorSF,SecondFloorSF,LowQualitySF,AboveGroundLivingArea,BasementFullBath,BasementHalfBath,FullBathrooms,HalfBathrooms,BedroomsAboveGround,KitchensAboveGround,KitchenQuality,TotalRoomsAboveGround,Functionality,NumberOfFireplaces,FireplaceQuality,GarageType,GarageYearBuilt,GarageFinishType,GarageCapacity,GarageArea,GarageQuality,GarageCondition,DrivewayPaved,WoodDeckArea,OpenPorchArea,EnclosedPorchArea,ThreeSeasonPorchArea,ScreenPorchArea,PoolArea,PoolQuality,FenceType,MiscellaneousFeature,MiscellaneousValue,MonthSold,YearSold,SaleType,SaleCondition,LotFrontageFtnan,MasonryAreanan,GarageYearBuiltnan
1133,1134,12.386308695833106,0.2352941176470588,0.75,0.49506374709743084,0.3959107100664012,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.10294117647058823,0.2459016393442623,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.10347271438695961,0.8333333333333333,0.0,0.2328767123287671,0.18461538461538463,1.0,1.0,1.0,1.0,0.4652442225051532,0.42518159806295397,0.0,0.636648549459101,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6000000000000001,0.8,0.1308411214953271,0.6666666666666666,0.5,0.32863187588152326,0.6666666666666666,1.0,1.0,0.0,0.283363802559415,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
1074,1075,12.175613438045465,0.0,0.75,0.4662070654230954,0.3687837831690213,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.6666666666666665,0.5,0.007352941176470588,0.03278688524590164,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.5308219178082192,0.20294599018003276,1.0,1.0,1.0,1.0,0.49640074203382856,0.0,0.0,0.46402331945849173,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.0,0.2,0.8,0.009345794392523364,0.6666666666666666,0.75,0.5825105782792666,0.6666666666666666,1.0,1.0,0.16336056009334887,0.170018281535649,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
107,108,11.652687407345388,0.0,0.25,0.32109662357415125,0.2993289658901117,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.4411764705882353,0.9672131147540984,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.01842664776754075,0.16666666666666666,0.1146540027137042,0.2208904109589041,0.12913256955810148,1.0,1.0,1.0,1.0,0.3253108952647219,0.0,0.0,0.30409269909282877,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.5607476635514018,0.3333333333333333,0.25,0.1763046544428773,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.5,0.6666666666666666,1.0,0.0,0.0,0.0
1101,1102,11.691071650353702,0.0,0.75,0.39469927205060285,0.3945117247514036,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.2647058823529412,0.6065573770491803,0.0,0.0,0.6000000000000001,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.07299787384833452,0.5,0.194708276797829,0.1074486301369863,0.15548281505728315,1.0,0.5,1.0,1.0,0.3955843279596509,0.0,0.0,0.36978259185012385,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.24299065420560745,0.3333333333333333,0.25,0.19746121297602257,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
111,112,12.100712129872347,0.3529411764705882,0.75,0.4403125963841563,0.3494195323956142,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.4,1.0,0.75,0.8,0.6666666666666665,0.5,0.07352941176470588,0.18032786885245902,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.04429482636428066,0.8333333333333333,0.0,0.05736301369863013,0.06284779050736498,1.0,1.0,1.0,1.0,0.31804707622801853,0.31767554479418886,0.0,0.514455043276246,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,1.0,0.09345794392523364,1.0,0.5,0.2820874471086037,0.6666666666666666,1.0,1.0,0.2100350058343057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.75,1.0,0.0,0.0
804,805,11.678439903447801,0.0,0.75,0.4711754616031938,0.37868546650993684,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.38235294117647056,0.8688524590163935,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.14386959603118357,0.8333333333333333,0.0,0.053082191780821915,0.15319148936170213,1.0,0.5,1.0,1.0,0.4605762629286678,0.0,0.0,0.43053546921044505,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,0.75,0.0,0.2,0.8,0.4859813084112149,0.3333333333333333,0.25,0.2016925246826516,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.5,0.0,0.0,0.0
101,102,12.089538829274222,0.2352941176470588,0.75,0.4809165489947873,0.3831147169169993,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.4,1.0,0.75,1.0,0.5555555555555556,0.5,0.1838235294117647,0.42622950819672134,0.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.21,0.6666666666666666,1.0,0.5,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.317208904109589,0.12127659574468086,1.0,0.5,1.0,1.0,0.4061897968325461,0.36561743341404357,0.0,0.5822344335530869,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.23364485981308408,1.0,0.5,0.33568406205923834,0.6666666666666666,1.0,1.0,0.22403733955659275,0.08409506398537477,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
833,834,12.025749091398891,0.0,0.75,0.5776580917777061,0.3993846041464282,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.625,0.33088235294117646,0.7540983606557378,0.0,0.0,0.6000000000000001,0.7000000000000001,0.6666666666666666,0.1125,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.03472714386959603,0.16666666666666666,0.23405698778833106,0.41738013698630133,0.24811783960720132,1.0,0.5,1.0,1.0,0.5724521874470963,0.0,0.0,0.5351143577307025,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.4205607476635514,0.6666666666666666,0.5,0.3328631875881523,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.31666666666666665,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
301,302,12.495003937382387,0.2352941176470588,0.75,0.4238592228593645,0.49403929620375675,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.0661764705882353,0.14754098360655737,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.04978738483345146,0.8333333333333333,0.0,0.31977739726027393,0.16824877250409168,1.0,1.0,1.0,1.0,0.4871325232104091,0.6014527845036319,0.0,0.7052076551549962,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.6000000000000001,1.0,0.08411214953271028,1.0,0.5,0.48166431593794073,0.6666666666666666,1.0,1.0,0.24270711785297547,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
341,342,11.314474526246391,0.0,0.5,0.38858111692291897,0.3651823740380262,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.2,1.0,0.75,0.6000000000000001,0.3333333333333333,0.375,0.4338235294117647,0.9836065573770493,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.3086472602739726,0.11800327332242226,1.0,0.75,1.0,1.0,0.34946453236551633,0.0,0.0,0.3266709305809328,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.2,0.5514018691588785,0.3333333333333333,0.25,0.20733427362482368,0.6666666666666666,1.0,0.0,0.2917152858809801,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
952,953,11.804848531679264,0.38235294117647056,0.75,0.38858111692291897,0.33501243271721837,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,0.0,0.4444444444444445,0.875,0.27205882352941174,0.11475409836065574,0.0,0.0,0.30000000000000004,0.5,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.5,0.75,0.75,0.75,1.0,0.11693834160170093,0.8333333333333333,0.0,0.046232876712328765,0.12569558101472997,1.0,0.75,1.0,1.0,0.3151020547259695,0.0,0.0,0.2945497236830712,0.0,0.5,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.32710280373831774,1.0,0.25,0.27926657263751764,0.6666666666666666,1.0,1.0,0.22403733955659275,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.2727272727272727,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
659,660,12.025749091398891,0.0,0.75,0.4711754616031938,0.39806941407923846,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.2272727272727273,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.75,0.33088235294117646,0.18032786885245902,1.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.75,0.25,0.3333333333333333,0.1128632175761871,0.8333333333333333,0.0,0.3634417808219178,0.24320785597381345,1.0,1.0,1.0,1.0,0.5648883110007565,0.0,0.0,0.5280438303132287,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.4,0.38317757009345793,1.0,0.5,0.3385049365303244,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.1818181818181818,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
484,485,11.794337924408413,0.0,0.75,0.4403125963841563,0.34962145886412244,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.75,0.33088235294117646,0.11475409836065574,0.0,0.0,0.6000000000000001,0.7000000000000001,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.25,0.6666666666666666,0.1041814316087881,0.8333333333333333,0.0,0.1759417808219178,0.1635024549918167,1.0,0.75,1.0,1.0,0.41461679865198775,0.0,0.0,0.38757368175053486,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.4,0.411214953271028,0.3333333333333333,0.25,0.1861777150916784,0.6666666666666666,1.0,1.0,0.0,0.2413162705667276,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75,1.0,0.0,0.0
653,654,11.813030057420567,0.17647058823529413,0.25,0.38858111692291897,0.4054711642208946,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.4,1.0,0.75,0.2,0.5555555555555556,0.75,0.75,0.22950819672131148,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.32363013698630133,0.12373158756137481,1.0,1.0,1.0,1.0,0.3091423511921607,0.34527845036319615,0.0,0.5239735622389379,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.4,0.9532710280373831,0.3333333333333333,0.25,0.15232722143864597,0.6666666666666666,1.0,1.0,0.06651108518086347,0.0,0.4329710144927536,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
1057,1058,12.421184025147118,0.2352941176470588,0.75,0.4403125963841563,0.6140560042513952,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.0,1.0,0.4,1.0,0.75,1.0,0.6666666666666665,0.625,0.11029411764705882,0.26229508196721313,0.0,0.0,0.6000000000000001,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.10542168674698796,0.8333333333333333,0.0,0.16181506849315067,0.15924713584288053,1.0,1.0,1.0,1.0,0.4069636894399449,0.42179176755447945,0.0,0.6055497001461858,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,1.0,0.14018691588785046,1.0,0.5,0.32933709449929477,0.6666666666666666,1.0,1.0,0.19603267211201866,0.17915904936014626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.6666666666666666,0.75,1.0,0.0,0.0
1434,1435,11.982929094215963,0.0,0.75,0.49506374709743084,0.5077111831770664,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.5,0.4090909090909091,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.21323529411764705,0.49180327868852464,0.0,0.0,0.8,0.8,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.16583982990786678,0.8333333333333333,0.0,0.08133561643835616,0.18428805237315876,1.0,0.25,1.0,1.0,0.45990468626061,0.0,0.0,0.4299076957032857,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.8,0.8,0.27102803738317754,0.6666666666666666,0.5,0.3413258110014104,0.6666666666666666,1.0,0.5,0.3442240373395566,0.07495429616087751,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
1053,1054,11.881034786534624,0.0,0.75,0.4349089973815976,0.3689209841646437,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.2272727272727273,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.3897058823529412,0.14754098360655737,1.0,0.0,0.6000000000000001,0.5,1.0,0.090625,0.3333333333333333,1.0,0.5,0.5,0.75,0.75,0.16666666666666666,0.06785967399007796,0.8333333333333333,0.0,0.3565924657534246,0.19901800327332245,1.0,1.0,1.0,0.6666666666666666,0.5749402526431004,0.0,0.0,0.5374401404572731,0.0,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.25,0.3333333333333333,0.8,0.6000000000000001,0.49532710280373826,0.3333333333333333,0.25,0.2566995768688293,0.6666666666666666,1.0,1.0,0.1353558926487748,0.1425959780621572,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
1173,1174,12.20856952572876,0.17647058823529413,0.75,0.6968740645877112,0.5146722241875956,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.7727272727272727,0.4,1.0,0.75,0.2,0.4444444444444445,0.625,0.4485294117647059,0.22950819672131148,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.02693125442948264,0.16666666666666666,0.3181818181818182,0.418236301369863,0.26153846153846155,1.0,0.5,1.0,1.0,0.6012808432972863,0.47021791767554477,0.8374125874125874,0.7865602207526252,0.0,0.0,1.0,0.0,0.375,0.3333333333333333,1.0,0.8333333333333334,0.0,0.3333333333333333,0.8,0.0,0.2523364485981308,0.0,0.0,0.0,0.0,0.0,1.0,0.1423570595099183,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75,0.0,0.0,1.0
48,49,11.635143097694478,1.0,0.25,0.16729775465580987,0.2411015360471438,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182,0.4,1.0,0.0,1.0,0.3333333333333333,0.5,0.6544117647058824,0.03278688524590164,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.3150684931506849,0.12045826513911621,1.0,0.75,1.0,1.0,0.29899607713336085,0.3467312348668281,0.0,0.5198559157936766,0.0,0.0,0.6666666666666666,0.0,0.25,1.0,0.3333333333333333,0.5,1.0,0.0,0.2,0.0,0.27102803738317754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847826086956522,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,1.0,1.0,0.0,0.0,1.0
321,322,12.777052192115912,0.2352941176470588,0.75,0.5739380608884075,0.4365978426490269,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.022058823529411763,0.06557377049180328,0.0,0.0,1.0,1.0,0.6666666666666666,0.2425,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,1.0,0.17186392629340894,0.8333333333333333,0.0,0.07106164383561643,0.18592471358428805,1.0,1.0,1.0,1.0,0.4632507147180638,0.6450363196125908,0.0,0.7075084780851286,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.8,1.0,0.02803738317757009,1.0,0.75,0.614950634696756,0.6666666666666666,1.0,1.0,0.21470245040840139,0.28153564899451555,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
852,853,12.007621706806335,0.32352941176470584,0.75,0.34266427477173456,0.33304540900188795,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.7272727272727273,0.4,1.0,0.75,0.4,0.6666666666666665,0.5,0.4852941176470588,0.9508196721311476,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.25,0.16666666666666666,0.06449326718639263,0.8333333333333333,0.0,0.23715753424657532,0.1502454991816694,1.0,0.75,1.0,1.0,0.38261746276824793,0.3525423728813559,0.0,0.5642183889577512,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.6666666666666666,0.8,0.4,0.616822429906542,0.3333333333333333,0.25,0.1692524682651622,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.2625,0.0,0.0,0.5,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1076,1077,12.043553716032399,0.17647058823529413,0.75,0.38858111692291897,0.4143689333370437,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182,0.4,1.0,0.75,0.2,0.4444444444444445,0.875,0.5147058823529411,0.2950819672131148,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.25,0.75,0.25,0.6666666666666666,0.11091424521615875,0.8333333333333333,0.0,0.07277397260273973,0.13027823240589198,1.0,0.75,1.0,1.0,0.4496853428742611,0.1791767554479419,0.0,0.5232503927636873,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,0.75,0.3333333333333333,0.6000000000000001,0.8,0.5233644859813084,0.3333333333333333,0.5,0.3991537376586742,0.6666666666666666,1.0,1.0,0.5087514585764293,0.038391224862888484,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.03225806451612903,0.2727272727272727,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
819,820,12.319401330837177,0.588235294117647,0.75,0.27378038483032174,0.311071406365933,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.4,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,1.0,1.0,1.0,0.08,0.6666666666666666,1.0,1.0,0.75,0.75,0.5,1.0,0.1298724309000709,0.8333333333333333,0.0,0.2675513698630137,0.22225859247135846,1.0,1.0,1.0,1.0,0.5308009580669562,0.0,0.0,0.4961798032872231,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.0,0.6666666666666666,0.5,0.3413258110014104,0.6666666666666666,1.0,1.0,0.22403733955659275,0.06398537477148081,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,1.0,1.0,1.0,0.0,0.0,0.0
1124,1125,12.00701176473192,0.3529411764705882,0.75,0.4403125963841563,0.3813850570652162,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.4,1.0,0.75,0.8,0.6666666666666665,0.5,0.11029411764705882,0.26229508196721313,0.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.10625,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.1643835616438356,0.06284779050736498,1.0,0.75,1.0,1.0,0.3361848065434283,0.324455205811138,0.0,0.5270903249422836,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.14018691588785046,1.0,0.5,0.2764456981664316,0.6666666666666666,1.0,1.0,0.11668611435239205,0.04570383912248629,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,1.0,0.0,0.0
966,967,11.982929094215963,0.17647058823529413,0.75,0.6747695895717936,0.39131676594912324,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.7272727272727273,0.4,1.0,0.75,0.2,0.4444444444444445,0.75,0.5073529411764706,0.9836065573770493,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,0.25,0.16666666666666666,0.07583274273564848,0.8333333333333333,0.0,0.12842465753424656,0.11914893617021277,1.0,1.0,1.0,1.0,0.40580225624247257,0.16077481840193705,0.0,0.4829092945457627,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.25,0.6666666666666666,0.6000000000000001,0.4,0.6448598130841121,0.3333333333333333,0.25,0.18053596614950634,0.6666666666666666,1.0,1.0,0.0,0.12797074954296161,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
1373,1374,13.053013299269535,0.0,0.75,0.4403125963841563,0.42495081915766586,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.4,1.0,0.75,0.6000000000000001,1.0,0.5,0.044117647058823525,0.09836065573770493,1.0,0.0,1.0,1.0,0.6666666666666666,0.440625,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.2271438695960312,0.8333333333333333,0.0,0.5783390410958904,0.43093289689034375,1.0,1.0,1.0,1.0,0.7813657877004276,0.0,0.0,0.7304017013240949,0.3333333333333333,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,0.8,0.8,0.05607476635514018,0.6666666666666666,0.75,0.5669957686882934,0.6666666666666666,1.0,1.0,0.36639439906651106,0.25594149908592323,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75,1.0,0.0,0.0
443,444,12.058152515453552,0.588235294117647,0.75,0.34266427477173456,0.21611827797018002,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.4,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,0.30000000000000004,0.4,0.6666666666666666,0.045,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.538527397260274,0.20589198036006548,1.0,1.0,1.0,1.0,0.501854639757255,0.0,0.0,0.4691214901728271,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.0,1.0,0.75,0.45698166431593795,0.6666666666666666,1.0,1.0,0.16802800466744455,0.029250457038391225,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,1.0,1.0,0.0,0.0,0.0
